date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:23:30	93874/93874	U-----	200	untouched ('')	image/png	date:Wed,%2022%20Feb%202023%2008:56:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
22:23:31	771382/771382	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:30%20GMT	https://www.classcentral.com/subject/devops	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
22:23:40	831717/831717	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:31%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
22:23:40	29596/29596	U-----	200	untouched ('')	image/png	date:Wed,%2022%20Feb%202023%2008:56:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
22:23:40	6773/6773	U-----	200	untouched ('')	image/png	date:Wed,%2022%20Feb%202023%2009:27:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/My%20Web%20Sites/Deneme%206/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
22:23:41	193913/193913	U-----	200	untouched ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:36%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
22:23:41	141022/141022	U-----	200	untouched ('OK')	text/html	date:Wed,%2022%20Feb%202023%2016:04:44%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
22:23:43	824387/824387	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:42%20GMT	https://www.classcentral.com/starting-this-month	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
22:23:48	761799/761799	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:42%20GMT	https://www.classcentral.com/subject/cryptography	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
22:23:49	825329/825329	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:44%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
22:23:49	7864/7864	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:48%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
22:23:50	767282/767282	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:44%20GMT	https://www.classcentral.com/new-online-courses/february-2023	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
22:23:51	845264/845264	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:43%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
22:23:51	7814/7814	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:49%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/quantum-computing	(from https://www.classcentral.com/)
22:23:52	7803/7803	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:52%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/distributed-systems	(from https://www.classcentral.com/)
22:23:53	745344/745344	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:52%20GMT	https://www.classcentral.com/subject/hci	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
22:23:53	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:52%20GMT	https://www.classcentral.com/subject/blockchain	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/blockchain.53.delayed	(from https://www.classcentral.com/)
22:23:54	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:54%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/computer-graphics.55.delayed	(from https://www.classcentral.com/)
22:23:55	741562/741562	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:54%20GMT	https://www.classcentral.com/subject/operating-systems	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
22:23:55	8051/8051	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:55%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/nutrition-and-wellness.56.delayed	(from https://www.classcentral.com/)
22:23:55	7834/7834	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:56%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/disease-and-disorders	(from https://www.classcentral.com/)
22:23:56	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:56%20GMT	https://www.classcentral.com/subject/public-health	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/public-health.58.delayed	(from https://www.classcentral.com/)
22:23:57	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:57%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/nursing.5a.delayed	(from https://www.classcentral.com/)
22:23:58	791160/791160	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:23:57%20GMT	https://www.classcentral.com/subject/health-care	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
22:23:59	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:59%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/anatomy.5b.delayed	(from https://www.classcentral.com/)
22:23:59	7800/7800	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:59%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/veterinary-science	(from https://www.classcentral.com/)
22:23:59	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:23:59%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/cme.5d.delayed	(from https://www.classcentral.com/)
22:24:01	8067/8067	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:01%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/foundations-of-mathematics.5f.delayed	(from https://www.classcentral.com/)
22:24:02	790281/790281	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:01%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
22:24:02	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:02%20GMT	https://www.classcentral.com/subject/calculus	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/calculus.60.delayed	(from https://www.classcentral.com/)
22:24:02	7826/7826	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:02%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
22:24:02	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:02%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/trigonometry.62.delayed	(from https://www.classcentral.com/)
22:24:03	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:03%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/geometry.63.delayed	(from https://www.classcentral.com/)
22:24:05	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:05%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/precalculus.65.delayed	(from https://www.classcentral.com/)
22:24:06	762433/762433	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:04%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
22:24:06	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:06%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/number-theory.66.delayed	(from https://www.classcentral.com/)
22:24:06	7756/7756	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:06%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
22:24:07	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:07%20GMT	https://www.classcentral.com/subject/linear-programming	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/linear-programming.69.delayed	(from https://www.classcentral.com/)
22:24:09	728977/728977	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:07%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
22:24:09	8064/8064	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:09%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/management-and-leadership.6a.delayed	(from https://www.classcentral.com/)
22:24:12	804471/804471	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:11%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
22:24:12	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:11%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/entrepreneurship.6c.delayed	(from https://www.classcentral.com/)
22:24:12	7740/7740	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:12%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
22:24:12	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:12%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/strategic-management.6e.delayed	(from https://www.classcentral.com/)
22:24:13	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:13%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/industry-specific.6f.delayed	(from https://www.classcentral.com/)
22:24:14	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:14%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/accounting.71.delayed	(from https://www.classcentral.com/)
22:24:15	774772/774772	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:14%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
22:24:15	7787/7787	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:15%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/human-resources	(from https://www.classcentral.com/)
22:24:16	8033/8033	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:16%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/project-management.73.delayed	(from https://www.classcentral.com/)
22:24:16	7933/7933	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:16%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/sales.74.delayed	(from https://www.classcentral.com/)
22:24:17	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:17%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/business-software.76.delayed	(from https://www.classcentral.com/)
22:24:18	764021/764021	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:17%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
22:24:19	7999/7999	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:19%20GMT	https://www.classcentral.com/subject/risk-management	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/risk-management.77.delayed	(from https://www.classcentral.com/)
22:24:19	7713/7713	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:19%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
22:24:19	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:19%20GMT	https://www.classcentral.com/subject/customer-service	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/customer-service.79.delayed	(from https://www.classcentral.com/)
22:24:21	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:21%20GMT	https://www.classcentral.com/subject/innovation	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/innovation.7b.delayed	(from https://www.classcentral.com/)
22:24:22	751137/751137	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:21%20GMT	https://www.classcentral.com/subject/nonprofit	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/nonprofit.html	(from https://www.classcentral.com/)
22:24:22	8048/8048	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:22%20GMT	https://www.classcentral.com/subject/operations-management	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/operations-management.7c.delayed	(from https://www.classcentral.com/)
22:24:22	7730/7730	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:22%20GMT	https://www.classcentral.com/subject/history	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/history	(from https://www.classcentral.com/)
22:24:22	7956/7956	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:22%20GMT	https://www.classcentral.com/subject/literature	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/literature.7e.delayed	(from https://www.classcentral.com/)
22:24:23	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:23%20GMT	https://www.classcentral.com/subject/language-learning	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/language-learning.7f.delayed	(from https://www.classcentral.com/)
22:24:24	7934/7934	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:24%20GMT	https://www.classcentral.com/subject/philosophy	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/philosophy.81.delayed	(from https://www.classcentral.com/)
22:24:25	826866/826866	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:24%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/grammar-writing.html	(from https://www.classcentral.com/)
22:24:25	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:25%20GMT	https://www.classcentral.com/subject/religion	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/religion.82.delayed	(from https://www.classcentral.com/)
22:24:26	7713/7713	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:26%20GMT	https://www.classcentral.com/subject/esl	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/esl	(from https://www.classcentral.com/)
22:24:26	7943/7943	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:26%20GMT	https://www.classcentral.com/subject/culture	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/culture.84.delayed	(from https://www.classcentral.com/)
22:24:28	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:28%20GMT	https://www.classcentral.com/subject/journalism	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/journalism.86.delayed	(from https://www.classcentral.com/)
22:24:29	757324/757324	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:28%20GMT	https://www.classcentral.com/subject/sports	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
22:24:29	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:29%20GMT	https://www.classcentral.com/subject/ethics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/ethics.87.delayed	(from https://www.classcentral.com/)
22:24:29	7746/7746	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:29%20GMT	https://www.classcentral.com/subject/linguistics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
22:24:31	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:31%20GMT	https://www.classcentral.com/subject/library-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/library-science.8a.delayed	(from https://www.classcentral.com/)
22:24:32	761868/761868	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:31%20GMT	https://www.classcentral.com/subject/food	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
22:24:32	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:32%20GMT	https://www.classcentral.com/subject/reading	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/reading.8b.delayed	(from https://www.classcentral.com/)
22:24:32	7793/7793	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:32%20GMT	https://www.classcentral.com/subject/crisis-management	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
22:24:32	8028/8028	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:32%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/electrical-engineering.8d.delayed	(from https://www.classcentral.com/)
22:24:33	8072/8072	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:33%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/mechanical-engineering.8e.delayed	(from https://www.classcentral.com/)
22:24:34	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:34%20GMT	https://www.classcentral.com/subject/robotics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/robotics.90.delayed	(from https://www.classcentral.com/)
22:24:35	775392/775392	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:34%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/civil-engineering.html	(from https://www.classcentral.com/)
22:24:36	7972/7972	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:36%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/nanotechnology.91.delayed	(from https://www.classcentral.com/)
22:24:36	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:36%20GMT	https://www.classcentral.com/subject/gis	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/gis	(from https://www.classcentral.com/)
22:24:38	7969/7969	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:38%20GMT	https://www.classcentral.com/subject/manufacturing	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/manufacturing.94.delayed	(from https://www.classcentral.com/)
22:24:39	761307/761307	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:37%20GMT	https://www.classcentral.com/subject/textiles	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
22:24:39	7906/7906	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:39%20GMT	https://www.classcentral.com/subject/bim	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/bim.95.delayed	(from https://www.classcentral.com/)
22:24:39	7714/7714	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:39%20GMT	https://www.classcentral.com/subject/cad	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/cad	(from https://www.classcentral.com/)
22:24:39	8040/8040	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:39%20GMT	https://www.classcentral.com/subject/chemical-engineering	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/chemical-engineering.97.delayed	(from https://www.classcentral.com/)
22:24:41	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:41%20GMT	https://www.classcentral.com/subject/aerospace-engineering	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/aerospace-engineering.99.delayed	(from https://www.classcentral.com/)
22:24:42	762108/762108	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:41%20GMT	https://www.classcentral.com/subject/energy-systems	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
22:24:42	7953/7953	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:42%20GMT	https://www.classcentral.com/subject/chemistry	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/chemistry.9a.delayed	(from https://www.classcentral.com/)
22:24:42	7730/7730	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:42%20GMT	https://www.classcentral.com/subject/physics	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/physics	(from https://www.classcentral.com/)
22:24:43	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:43%20GMT	https://www.classcentral.com/subject/environmental-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/environmental-science.9c.delayed	(from https://www.classcentral.com/)
22:24:44	7922/7922	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:44%20GMT	https://www.classcentral.com/subject/biology	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/biology.9e.delayed	(from https://www.classcentral.com/)
22:24:45	767622/767622	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2019:24:44%20GMT	https://www.classcentral.com/subject/astronomy	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/astronomy.html	(from https://www.classcentral.com/)
22:24:45	7959/7959	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:46%20GMT	https://www.classcentral.com/subject/agriculture	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/agriculture.9f.delayed	(from https://www.classcentral.com/)
22:24:46	7793/7793	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2022%20Feb%202023%2019:24:46%20GMT	https://www.classcentral.com/subject/materials-science	C:/My%20Web%20Sites/Deneme%206/www.classcentral.com/subject/materials-science	(from https://www.classcentral.com/)
